1,1.7807566704068862,0.2697,0.9055
2,1.6216539107901713,0.655,0.981
3,1.4937471244590623,0.7172,0.9857
4,1.320751827912671,0.8048,0.9912
5,1.059544511820589,0.8724,0.9947
6,0.7845639580488205,0.903,0.9962
7,0.5724059689257827,0.9044,0.9963
8,0.40221676485879077,0.9276,0.9972
9,0.2965179812961391,0.9318,0.9974
10,0.23911827322627813,0.9344,0.9975
11,0.19765364495771273,0.9329,0.9975
12,0.17161067851952147,0.9321,0.9975
13,0.1470285329036415,0.9371,0.9976
14,0.14682876661952057,0.9203,0.997
15,0.13025916445734248,0.9282,0.9973
16,0.1118326271218913,0.9392,0.9977
17,0.10375638877440779,0.9405,0.9978
18,0.09687618320009538,0.9406,0.9978
19,0.09211542797407933,0.9422,0.9978
20,0.0888824800880892,0.9426,0.9979
21,0.08695646084046789,0.942,0.9978
22,0.08397738804774622,0.9425,0.9979
23,0.08158051383282457,0.9424,0.9979
24,0.07882664926616208,0.9436,0.9979
25,0.07773837296026093,0.9435,0.9979
26,0.0796172157621809,0.9421,0.9978
27,0.08541944899729322,0.9311,0.9974
28,0.07389030553666606,0.9442,0.9979
29,0.07406734954831858,0.945,0.998
30,0.074279851987958,0.9439,0.9979
31,0.07525216554956778,0.9427,0.9979
32,0.07156802781458414,0.9451,0.998
33,0.07038324358740027,0.9455,0.998
34,0.06981428529535022,0.9462,0.998
35,0.07050419576466081,0.9463,0.998
36,0.07003426417575351,0.9461,0.998
37,0.0692964025972677,0.9466,0.998
38,0.06837500924377568,0.9468,0.998
39,0.06835154011313406,0.9471,0.998
40,0.06725662710810347,0.9471,0.998
41,0.07189403722328798,0.9431,0.9979
42,0.0867190434996571,0.9239,0.9972
43,0.07127788845715775,0.9428,0.9979
44,0.06734883715531656,0.9469,0.998
45,0.06760384566549744,0.9476,0.998
46,0.06662301424358573,0.9479,0.9981
47,0.06618824578156429,0.9483,0.9981
48,0.06604001366799432,0.9484,0.9981
49,0.06671768315402526,0.9486,0.9981
50,0.06511669737819051,0.9485,0.9981
51,0.06571422062814238,0.9488,0.9981
52,0.0656121106459094,0.9489,0.9981
53,0.06481630506925284,0.9492,0.9981
54,0.06489209890764738,0.949,0.9981
55,0.06500197982548603,0.9493,0.9981
56,0.0646821813005954,0.9494,0.9981
57,0.06496304132044313,0.9498,0.9981
58,0.06524163295381837,0.9487,0.9981
59,0.06554039763818893,0.9494,0.9981
60,0.06651061630674772,0.9482,0.9981
61,0.06528540366994484,0.9494,0.9981
62,0.0644970635550895,0.9498,0.9981
63,0.06372224889296507,0.9505,0.9982
64,0.0635158533602953,0.9504,0.9982
65,0.0640396237679358,0.9506,0.9982
66,0.06482241009228994,0.9496,0.9981
67,0.06269827296824326,0.9509,0.9982
68,0.06287326470150481,0.9509,0.9982
69,0.06310697808994778,0.9512,0.9982
70,0.06227228045862699,0.9512,0.9982
71,0.061866233958197486,0.9517,0.9982
72,0.06236185377596743,0.9519,0.9982
73,0.06130182608296828,0.952,0.9982
74,0.06179385461312318,0.9523,0.9982
75,0.06146586024867635,0.952,0.9982
76,0.06152745925023088,0.9522,0.9982
77,0.060686773527413584,0.9528,0.9982
78,0.061166707551372886,0.9524,0.9982
79,0.06138371318977858,0.9527,0.9982
80,0.061426798499056266,0.9528,0.9982
81,0.05972759051381477,0.9539,0.9983
82,0.060736743926203686,0.9534,0.9983
83,0.06121523663534649,0.9529,0.9983
84,0.060572109974122476,0.9535,0.9983
85,0.059806715537394806,0.9544,0.9983
86,0.05957574510946869,0.954,0.9983
87,0.05890738936008088,0.9544,0.9983
