1,1.2359041226690526,0.6903,0.9839
2,0.3021917355124914,0.9279,0.9973
3,0.12569897146869585,0.9365,0.9976
4,0.09125497226906852,0.9404,0.9978
5,0.08417387007836843,0.9378,0.9977
6,0.07540212873327948,0.9424,0.9978
7,0.07415231488759222,0.942,0.9978
8,0.0724123257762314,0.9429,0.9979
9,0.07076099456202312,0.9444,0.9979
10,0.06897157559840626,0.9459,0.998
11,0.07031394061074699,0.944,0.9979
12,0.06850023961607833,0.9459,0.998
13,0.06772538945260445,0.9468,0.998
14,0.06801928595502273,0.9465,0.998
15,0.06743098942635575,0.947,0.998
16,0.0666558732717067,0.9477,0.998
17,0.06716776900071246,0.9471,0.998
18,0.06610961706561755,0.9481,0.9981
19,0.06591008884396435,0.9487,0.9981
20,0.06780747938148864,0.9458,0.998
21,0.06489921781081384,0.9492,0.9981
22,0.0648278784043153,0.9494,0.9981
23,0.065085382388858,0.9491,0.9981
24,0.06441348711220667,0.9497,0.9981
25,0.06446187669011792,0.9499,0.9981
26,0.0639222061824479,0.9503,0.9981
27,0.06357880197802668,0.9504,0.9981
28,0.06355272220904241,0.9508,0.9982
29,0.06456045082103576,0.9488,0.9981
30,0.06240126290189979,0.9515,0.9982
31,0.06242617936727064,0.9517,0.9982
32,0.06188981726111891,0.952,0.9982
33,0.062085374458213036,0.9521,0.9982
34,0.061765235429759396,0.9524,0.9982
35,0.061458173875948596,0.9525,0.9982
36,0.06091213026953067,0.953,0.9982
37,0.060701034209511985,0.9532,0.9983
38,0.06058353053608229,0.9535,0.9983
39,0.06010780269721092,0.954,0.9983
40,0.05976535711427087,0.9543,0.9983
41,0.05953814981448202,0.9545,0.9983
42,0.05897155513177551,0.955,0.9983
43,0.05892022339559697,0.9553,0.9983
44,0.058575676962951184,0.9556,0.9983
45,0.058316909809256995,0.9559,0.9984
46,0.05814281037637658,0.9562,0.9984
47,0.05752185891540643,0.9566,0.9984
48,0.05734601396221595,0.9568,0.9984
49,0.057895270182717395,0.9558,0.9984
50,0.056748092103189166,0.9577,0.9984
