1,1.2853985650455533,0.5395,0.9207
2,1.0002043364036024,0.7411,0.9648
3,0.8209660469587124,0.8044,0.9754
4,0.6686455710748931,0.8436,0.9813
5,0.5458181296760712,0.8636,0.9841
6,0.4373552842655374,0.8828,0.9867
7,0.35844304611035926,0.8969,0.9884
8,0.29330992054699656,0.9076,0.9898
9,0.25105597760210085,0.9142,0.9906
10,0.2171332234863061,0.9181,0.991
11,0.1892816895366314,0.923,0.9916
12,0.16709471673671925,0.9275,0.9921
13,0.1503834997739025,0.9316,0.9926
14,0.13583426106365482,0.9355,0.993
15,0.12625402331951274,0.9382,0.9934
16,0.11583197966742156,0.9407,0.9936
17,0.1086348903613474,0.9419,0.9938
18,0.10083574902771705,0.9448,0.9941
19,0.09599203972061675,0.9465,0.9943
20,0.09297992856283883,0.9466,0.9943
21,0.08849738057159898,0.9482,0.9945
22,0.08420585427227331,0.9495,0.9946
23,0.08045541158123831,0.9517,0.9949
24,0.07745291152267,0.9529,0.995
25,0.07523767839199934,0.954,0.9951
26,0.07447798018479466,0.9538,0.9951
27,0.07120573951221591,0.9558,0.9953
28,0.0699855157890212,0.9561,0.9953
29,0.06708854322682074,0.9584,0.9956
30,0.0659867407164382,0.9584,0.9956
31,0.06446742901026305,0.9599,0.9958
32,0.06357736878059617,0.9605,0.9958
33,0.06210910996899533,0.9612,0.9959
34,0.06097221078734901,0.9621,0.996
35,0.061556837722733994,0.9609,0.9959
36,0.0598665027312897,0.9623,0.996
37,0.05896149109581008,0.9633,0.9961
38,0.05861003255125266,0.9633,0.9961
39,0.05794204988671307,0.9637,0.9962
40,0.056445885075246865,0.965,0.9963
41,0.055753310477763565,0.9656,0.9964
42,0.055588548637964016,0.9656,0.9964
43,0.057331803643224225,0.9634,0.9961
44,0.05582272671350283,0.965,0.9963
45,0.05498742534961533,0.966,0.9964
46,0.05533990842388503,0.9657,0.9964
47,0.053418740985830826,0.9676,0.9966
48,0.05402493568595929,0.9667,0.9965
49,0.053452863540481683,0.9676,0.9966
50,0.05285751746602394,0.9683,0.9967
